  3.684421387843e-06   3.362486530789e-05   4.780914180033e-04  -1.827152876620e-03   2.769962439438e-03   1.557171497180e-03   2.538822261860e-04   3.314003798823e-05   6.965502935799e-04   5.018720706178e-03  -1.126948843908e-02   1.097966520832e-02   4.274989175557e-03   5.375077153975e-04   5.143572223769e-04   6.085096320123e-03   2.359997396523e-02  -3.678048680734e-02   2.647045733847e-02   8.221777083985e-03   9.354345386332e-04  -3.358654991774e-03  -2.583177779209e-02  -6.699311443627e-02   8.002668997883e-02  -4.627817498997e-02  -1.267534676989e-02  -1.365658468960e-03   1.179515386149e-02   6.592773039100e-02   1.310063830923e-01  -1.290590216527e-01   6.411857289156e-02   1.624742451009e-02   1.700288113005e-03  -2.753675721275e-02  -1.152231979966e-01  -1.921395811157e-01   1.652832438739e-01  -7.470775488384e-02  -1.740686804405e-02  -1.838441661038e-03   4.668421714908e-02   1.520750157882e-01   2.278771367696e-01  -1.788249560726e-01   7.576104833524e-02   1.610025498146e-02   1.842049198074e-03  -5.708789160162e-02  -1.660082346167e-01  -2.366531576728e-01   1.753360047506e-01  -7.114751866922e-02  -1.388670520107e-02  -1.715719481556e-03   5.819120393033e-02   1.660922076737e-01   2.329415780246e-01  -1.684085859397e-01   6.687957203484e-02   1.236594736352e-02   1.551169030798e-03  -5.819120393034e-02  -1.660922076737e-01  -2.329415780246e-01   1.684085859397e-01  -6.687957203484e-02  -1.236594736352e-02  -1.551169030798e-03  -5.708789160162e-02  -1.660082346167e-01  -2.366531576728e-01   1.753360047506e-01  -7.114751866922e-02  -1.388670520108e-02  -1.715719481556e-03   4.668421714907e-02   1.520750157882e-01   2.278771367696e-01  -1.788249560726e-01   7.576104833522e-02   1.610025498145e-02   1.842049198074e-03   2.753675721275e-02   1.152231979966e-01   1.921395811156e-01  -1.652832438739e-01   7.470775488382e-02   1.740686804404e-02   1.838441661037e-03   1.179515386149e-02   6.592773039100e-02   1.310063830923e-01  -1.290590216526e-01   6.411857289155e-02   1.624742451008e-02   1.700288113005e-03   3.358654991771e-03   2.583177779208e-02   6.699311443625e-02  -8.002668997881e-02   4.627817498996e-02   1.267534676989e-02   1.365658468960e-03  -5.143572223779e-04  -6.085096320125e-03  -2.359997396523e-02   3.678048680734e-02  -2.647045733846e-02  -8.221777083983e-03  -9.354345386331e-04  -3.314003798759e-05  -6.965502935781e-04  -5.018720706173e-03   1.126948843907e-02  -1.097966520832e-02  -4.274989175556e-03  -5.375077153979e-04  -3.684421387784e-06  -3.362486530832e-05  -4.780914180034e-04   1.827152876620e-03  -2.769962439437e-03  -1.557171497179e-03  -2.538822261861e-04
 -9.462871312780e-06  -6.241710043588e-05  -9.384396866878e-04   3.797217175614e-03  -6.069612024181e-03  -3.607700023510e-03  -6.203530218597e-04  -5.233468315190e-05  -1.227301145918e-03  -9.386628719055e-03   2.220674972493e-02  -2.273332703237e-02  -9.270134409704e-03  -1.211449548712e-03  -7.900314022250e-04  -1.007604345269e-02  -4.161839143862e-02   6.856401107194e-02  -5.200577869943e-02  -1.699176243733e-02  -2.014430956722e-03   4.772366724594e-03   3.976867430357e-02   1.100547108586e-01  -1.392910441546e-01   8.501787406196e-02   2.452031601652e-02   2.747332733513e-03  -1.514952573963e-02  -9.225650729261e-02  -1.959120691991e-01   2.050642696326e-01  -1.077673254182e-01  -2.895177562382e-02  -3.151179552221e-03   3.046392266075e-02   1.405335005113e-01   2.507505168429e-01  -2.298935695051e-01   1.101129357659e-01   2.744512337126e-02   2.938855472574e-03  -4.131444166011e-02  -1.488927072082e-01  -2.386249353706e-01   2.002743076716e-01  -9.022777461303e-02  -2.087782822316e-02  -2.308479393298e-03   3.404138218287e-02   1.083544906749e-01   1.647226688288e-01  -1.307809045359e-01   5.657957370384e-02   1.220461131844e-02   1.398477999473e-03  -1.252405608586e-02  -3.861932059662e-02  -5.760298510806e-02   4.462788036464e-02  -1.897730985354e-02  -3.952029602041e-03  -4.626590616098e-04  -1.252405608587e-02  -3.861932059666e-02  -5.760298510813e-02   4.462788036469e-02  -1.897730985356e-02  -3.952029602045e-03  -4.626590616103e-04  -3.404138218288e-02  -1.083544906750e-01  -1.647226688288e-01   1.307809045360e-01  -5.657957370384e-02  -1.220461131844e-02  -1.398477999473e-03   4.131444166012e-02   1.488927072082e-01   2.386249353707e-01  -2.002743076716e-01   9.022777461304e-02   2.087782822317e-02   2.308479393298e-03   3.046392266075e-02   1.405335005113e-01   2.507505168429e-01  -2.298935695051e-01   1.101129357659e-01   2.744512337126e-02   2.938855472573e-03   1.514952573963e-02   9.225650729259e-02   1.959120691991e-01  -2.050642696325e-01   1.077673254182e-01   2.895177562382e-02   3.151179552221e-03   4.772366724596e-03   3.976867430358e-02   1.100547108587e-01  -1.392910441546e-01   8.501787406198e-02   2.452031601653e-02   2.747332733514e-03  -7.900314022250e-04  -1.007604345269e-02  -4.161839143862e-02   6.856401107194e-02  -5.200577869943e-02  -1.699176243733e-02  -2.014430956722e-03  -5.233468315120e-05  -1.227301145914e-03  -9.386628719042e-03   2.220674972491e-02  -2.273332703236e-02  -9.270134409702e-03  -1.211449548712e-03  -9.462871313599e-06  -6.241710043906e-05  -9.384396866981e-04   3.797217175630e-03  -6.069612024195e-03  -3.607700023516e-03  -6.203530218606e-04
 -4.530265938711e-06  -1.014323247075e-04  -1.830528224810e-03   8.565866566328e-03  -1.558232627373e-02  -1.032452271616e-02  -1.936955341930e-03  -5.799189747969e-05  -1.647732156921e-03  -1.576927371865e-02   4.447050436807e-02  -5.296018017742e-02  -2.471423411345e-02  -3.614574220627e-03  -5.312590048689e-04  -1.091753976786e-02  -5.944391463711e-02   1.201199391979e-01  -1.079957518653e-01  -4.093181892143e-02  -5.455099330120e-03   1.917350724604e-03   3.227844235741e-02   1.275425951627e-01  -2.070236951741e-01   1.541226976514e-01   5.286663954234e-02   6.769625484078e-03  -1.050839227335e-03  -4.615858156503e-02  -1.671075085377e-01   2.436379057736e-01  -1.635962896897e-01  -5.438414723064e-02  -6.867454539977e-03  -1.162801605592e-02   1.551637658938e-02   1.202572962958e-01  -1.917301800632e-01   1.295721459094e-01   4.328971059969e-02   5.274225043979e-03   4.210817047228e-02   6.547087269479e-02   6.454705851289e-03   7.526423712087e-02  -6.821020161939e-02  -2.588336345608e-02  -2.783679183268e-03  -7.458200543503e-02  -1.548975393542e-01  -1.448435111071e-01   4.340785551958e-02   9.899673957426e-03   1.059532338818e-02   6.392952370019e-04   9.099424954993e-02   2.075753256702e-01   2.277500403979e-01  -1.128004140179e-01   2.299393125954e-02  -2.415094678454e-03   4.103673189576e-04  -9.099424954994e-02  -2.075753256702e-01  -2.277500403979e-01   1.128004140179e-01  -2.299393125953e-02   2.415094678456e-03  -4.103673189570e-04  -7.458200543503e-02  -1.548975393541e-01  -1.448435111070e-01   4.340785551951e-02   9.899673957466e-03   1.059532338819e-02   6.392952370032e-04   4.210817047227e-02   6.547087269479e-02   6.454705851287e-03   7.526423712086e-02  -6.821020161938e-02  -2.588336345608e-02  -2.783679183268e-03   1.162801605591e-02  -1.551637658939e-02  -1.202572962958e-01   1.917301800632e-01  -1.295721459094e-01  -4.328971059969e-02  -5.274225043978e-03  -1.050839227333e-03  -4.615858156503e-02  -1.671075085377e-01   2.436379057736e-01  -1.635962896897e-01  -5.438414723064e-02  -6.867454539978e-03  -1.917350724608e-03  -3.227844235742e-02  -1.275425951628e-01   2.070236951741e-01  -1.541226976515e-01  -5.286663954235e-02  -6.769625484079e-03   5.312590048665e-04   1.091753976786e-02   5.944391463709e-02  -1.201199391979e-01   1.079957518653e-01   4.093181892143e-02   5.455099330119e-03   5.799189748029e-05   1.647732156924e-03   1.576927371866e-02  -4.447050436808e-02   5.296018017743e-02   2.471423411345e-02   3.614574220628e-03   4.530265938332e-06   1.014323247069e-04   1.830528224808e-03  -8.565866566327e-03   1.558232627373e-02   1.032452271616e-02   1.936955341930e-03
  7.605881867893e-06  -9.448733417514e-05  -2.304523128249e-03   1.330389595642e-02  -2.838552573881e-02  -2.151218654747e-02  -4.513525789882e-03  -1.714401666381e-05  -1.014679897315e-03  -1.645648526040e-02   6.077577656536e-02  -8.704712752994e-02  -4.679608096533e-02  -7.650772153804e-03   4.962604443132e-04  -2.893807973741e-03  -4.853532874283e-02   1.434839005175e-01  -1.624721869351e-01  -7.296289988038e-02  -1.106146256271e-02  -4.940422774383e-03  -7.643916866522e-03   6.890153181023e-02  -2.081761099578e-01   2.091449954080e-01   8.782622344973e-02   1.297172720737e-02   2.147725020248e-02   5.854701964369e-02  -2.392649583989e-02   1.917050399245e-01  -1.982543118197e-01  -8.509659203920e-02  -1.274470379285e-02  -5.474184544964e-02  -1.467847494918e-01  -8.648888332927e-02  -9.545641425746e-02   1.382889937642e-01   6.380591486335e-02   9.439697230010e-03   8.802642969861e-02   2.095810109391e-01   1.810350832720e-01  -8.943199397106e-03  -6.674740405752e-02  -3.777261449142e-02  -5.191389435921e-03  -8.089664209796e-02  -1.830969889170e-01  -1.781288147482e-01   5.324100338542e-02   1.824556835733e-02   1.666787864302e-02   1.848984508843e-03   3.146721770702e-02   7.135775347684e-02   7.267462523878e-02  -2.719887936565e-02  -1.949597378450e-03  -4.639234589260e-03  -4.575367349577e-04   3.146721770703e-02   7.135775347686e-02   7.267462523878e-02  -2.719887936562e-02  -1.949597378471e-03  -4.639234589267e-03  -4.575367349583e-04   8.089664209797e-02   1.830969889171e-01   1.781288147482e-01  -5.324100338540e-02  -1.824556835733e-02  -1.666787864303e-02  -1.848984508843e-03  -8.802642969861e-02  -2.095810109391e-01  -1.810350832720e-01   8.943199397089e-03   6.674740405753e-02   3.777261449142e-02   5.191389435922e-03  -5.474184544964e-02  -1.467847494918e-01  -8.648888332927e-02  -9.545641425744e-02   1.382889937642e-01   6.380591486334e-02   9.439697230009e-03  -2.147725020247e-02  -5.854701964367e-02   2.392649583989e-02  -1.917050399245e-01   1.982543118197e-01   8.509659203919e-02   1.274470379285e-02  -4.940422774388e-03  -7.643916866535e-03   6.890153181023e-02  -2.081761099578e-01   2.091449954081e-01   8.782622344976e-02   1.297172720737e-02   4.962604443132e-04  -2.893807973740e-03  -4.853532874283e-02   1.434839005175e-01  -1.624721869351e-01  -7.296289988038e-02  -1.106146256271e-02  -1.714401666518e-05  -1.014679897319e-03  -1.645648526040e-02   6.077577656535e-02  -8.704712752993e-02  -4.679608096533e-02  -7.650772153805e-03   7.605881869320e-06  -9.448733417158e-05  -2.304523128248e-03   1.330389595643e-02  -2.838552573883e-02  -2.151218654749e-02  -4.513525789886e-03
  9.214198964257e-06   6.677453278520e-05   6.588497656093e-04  -1.265625018263e-03  -1.965375354729e-04  -1.506678262407e-03  -4.969816718799e-04   8.700536134804e-05   1.414863470720e-03   7.050503528460e-03  -7.922606268949e-03  -1.046138762630e-03  -4.506343371288e-03  -1.150937936890e-03   1.441601650038e-03   1.242928325576e-02   3.218360770034e-02  -2.286180500413e-02  -5.859801279696e-03  -1.046658127385e-02  -2.292573469599e-03  -9.273059286585e-03  -5.101523941859e-02  -8.314741713016e-02   3.564373418173e-02   2.125190101585e-02   2.060446698327e-02   3.958474417438e-03   3.146882891222e-02   1.203293932209e-01   1.345427876640e-01  -2.069683522762e-02  -5.271963471878e-02  -3.425996878026e-02  -5.763627190391e-03  -6.989087928620e-02  -1.832514186838e-01  -1.369113469471e-01  -4.041898344967e-02   9.783599039308e-02   4.774814681888e-02   6.644038234391e-03   1.106559092011e-01   1.944524305334e-01   7.008630301609e-02   1.348302290643e-01  -1.436181760402e-01  -5.711900080055e-02  -6.161230194548e-03  -1.232500982404e-01  -1.555536481845e-01   2.852170995169e-02  -2.248101394949e-01   1.777979912064e-01   6.104381352395e-02   5.241498215086e-03   1.155494531727e-01   1.150300082264e-01  -9.714147392023e-02   2.766320033719e-01  -1.949012593477e-01  -6.139148353480e-02  -4.676560565370e-03  -1.155494531727e-01  -1.150300082264e-01   9.714147392023e-02  -2.766320033720e-01   1.949012593477e-01   6.139148353480e-02   4.676560565370e-03  -1.232500982404e-01  -1.555536481845e-01   2.852170995166e-02  -2.248101394949e-01   1.777979912064e-01   6.104381352395e-02   5.241498215087e-03   1.106559092011e-01   1.944524305334e-01   7.008630301607e-02   1.348302290643e-01  -1.436181760402e-01  -5.711900080055e-02  -6.161230194546e-03   6.989087928619e-02   1.832514186838e-01   1.369113469471e-01   4.041898344966e-02  -9.783599039306e-02  -4.774814681887e-02  -6.644038234389e-03   3.146882891222e-02   1.203293932209e-01   1.345427876640e-01  -2.069683522762e-02  -5.271963471877e-02  -3.425996878025e-02  -5.763627190389e-03   9.273059286580e-03   5.101523941859e-02   8.314741713017e-02  -3.564373418176e-02  -2.125190101581e-02  -2.060446698326e-02  -3.958474417436e-03  -1.441601650040e-03  -1.242928325576e-02  -3.218360770034e-02   2.286180500412e-02   5.859801279685e-03   1.046658127385e-02   2.292573469597e-03  -8.700536134683e-05  -1.414863470720e-03  -7.050503528465e-03   7.922606268966e-03   1.046138762611e-03   4.506343371280e-03   1.150937936889e-03  -9.214198964318e-06  -6.677453278529e-05  -6.588497656083e-04   1.265625018263e-03   1.965375354701e-04   1.506678262404e-03   4.969816718789e-04
 -2.071161099488e-06  -5.436918589813e-05  -2.401648462231e-03   1.885152647583e-02  -4.864373187113e-02  -4.236935948911e-02  -9.865015153327e-03   1.133821733906e-05   1.483932492651e-04  -1.220676542377e-02   7.210150784298e-02  -1.335825936144e-01  -8.619355461000e-02  -1.624410797943e-02   9.337560604871e-04   6.725992618850e-03  -1.661755107845e-02   1.342168474665e-01  -2.157376458795e-01  -1.204208990819e-01  -2.146752978107e-02  -5.755357575746e-03  -3.822451880614e-02  -2.647302429960e-02  -1.323662592727e-01   2.319463746157e-01   1.290095839862e-01   2.317222077663e-02   1.338683958636e-02   9.410213891977e-02   1.248040715979e-01   3.951784092848e-02  -1.693306406695e-01  -1.075090524003e-01  -2.065873309041e-02  -5.823960727478e-03  -1.128439668111e-01  -1.937094543153e-01   7.279712015321e-02   7.323388453050e-02   6.505176230395e-02   1.442648605447e-02  -4.094534783214e-02   3.074938760714e-02   1.421317867335e-01  -1.137236534756e-01  -5.804640599722e-04  -2.516212622653e-02  -8.322033264315e-03   1.109062020806e-01   1.177101156497e-01   3.464928753934e-03   7.526997054570e-02  -2.801080775553e-02   6.774310089734e-04   4.492311331086e-03  -1.557168704875e-01  -2.271800899152e-01  -1.230285903504e-01  -2.509618019636e-02   3.049291156679e-02   8.595977979228e-03  -2.968676683742e-03   1.557168704876e-01   2.271800899152e-01   1.230285903504e-01   2.509618019639e-02  -3.049291156681e-02  -8.595977979232e-03   2.968676683742e-03   1.109062020807e-01   1.177101156497e-01   3.464928753873e-03   7.526997054578e-02  -2.801080775555e-02   6.774310089753e-04   4.492311331088e-03  -4.094534783217e-02   3.074938760708e-02   1.421317867335e-01  -1.137236534757e-01  -5.804640598617e-04  -2.516212622648e-02  -8.322033264309e-03   5.823960727454e-03   1.128439668110e-01   1.937094543153e-01  -7.279712015329e-02  -7.323388453042e-02  -6.505176230392e-02  -1.442648605447e-02   1.338683958634e-02   9.410213891971e-02   1.248040715978e-01   3.951784092849e-02  -1.693306406695e-01  -1.075090524003e-01  -2.065873309041e-02   5.755357575745e-03   3.822451880612e-02   2.647302429954e-02   1.323662592728e-01  -2.319463746157e-01  -1.290095839862e-01  -2.317222077663e-02  -9.337560604822e-04  -6.725992618833e-03   1.661755107848e-02  -1.342168474665e-01   2.157376458795e-01   1.204208990819e-01   2.146752978107e-02  -1.133821734077e-05  -1.483932492675e-04   1.220676542378e-02  -7.210150784302e-02   1.335825936144e-01   8.619355461004e-02   1.624410797944e-02   2.071161099934e-06   5.436918589923e-05   2.401648462233e-03  -1.885152647584e-02   4.864373187113e-02   4.236935948911e-02   9.865015153327e-03
  2.520953148349e-05   2.019954084494e-04   3.050755503757e-03  -1.286354920963e-02   2.228529636821e-02   1.457123678306e-02   2.755777876562e-03   1.638221003262e-04   3.327454716053e-03   2.443023315736e-02  -5.629897822720e-02   5.783675321864e-02   2.394164718470e-02   3.140091342563e-03   2.222439606540e-03   2.356248102562e-02   8.504659903874e-02  -1.220311406411e-01   8.096562921966e-02   2.165088800462e-02   1.819414687712e-03  -1.225010630545e-02  -7.822197262019e-02  -1.640015798078e-01   1.434173131758e-01  -4.782160413257e-02   1.418469990856e-03   2.202270611025e-03   3.507580007476e-02   1.456158467460e-01   1.816844522353e-01  -5.529469894725e-02  -4.690836053069e-02  -3.875089215343e-02  -7.331703317250e-03  -6.326425571779e-02  -1.651798398993e-01  -8.935706117821e-02  -1.144215805046e-01   1.574163039141e-01   7.209212958697e-02   1.079902256664e-02   7.730256316649e-02   1.161344437091e-01  -4.655456533607e-02   2.463795845623e-01  -2.114144401302e-01  -7.975663846317e-02  -1.008800940702e-02  -5.756524242201e-02  -4.767567252533e-02   1.084392319992e-01  -2.405857626500e-01   1.754758296092e-01   5.968084793979e-02   6.687400000896e-03   1.966897189974e-02   9.048773266342e-03  -5.362689593201e-02   9.784371975723e-02  -6.674652250666e-02  -2.129282225464e-02  -2.188810508686e-03   1.966897189967e-02   9.048773266247e-03  -5.362689593207e-02   9.784371975724e-02  -6.674652250668e-02  -2.129282225464e-02  -2.188810508689e-03   5.756524242196e-02   4.767567252527e-02  -1.084392319992e-01   2.405857626500e-01  -1.754758296092e-01  -5.968084793979e-02  -6.687400000898e-03  -7.730256316647e-02  -1.161344437091e-01   4.655456533598e-02  -2.463795845622e-01   2.114144401302e-01   7.975663846318e-02   1.008800940703e-02  -6.326425571779e-02  -1.651798398994e-01  -8.935706117830e-02  -1.144215805045e-01   1.574163039142e-01   7.209212958699e-02   1.079902256665e-02  -3.507580007475e-02  -1.456158467460e-01  -1.816844522354e-01   5.529469894723e-02   4.690836053075e-02   3.875089215347e-02   7.331703317259e-03  -1.225010630546e-02  -7.822197262022e-02  -1.640015798078e-01   1.434173131758e-01  -4.782160413246e-02   1.418469990918e-03   2.202270611037e-03   2.222439606540e-03   2.356248102562e-02   8.504659903874e-02  -1.220311406410e-01   8.096562921956e-02   2.165088800456e-02   1.819414687701e-03   1.638221003248e-04   3.327454716049e-03   2.443023315735e-02  -5.629897822717e-02   5.783675321858e-02   2.394164718466e-02   3.140091342556e-03   2.520953148498e-05   2.019954084530e-04   3.050755503760e-03  -1.286354920962e-02   2.228529636818e-02   1.457123678303e-02   2.755777876555e-03
 -4.777448662335e-07   4.345351188585e-05  -8.848208014089e-04   1.806217649406e-02  -6.422596994010e-02  -6.871264449924e-02  -1.856022395360e-02   1.457260871339e-05   1.906831993436e-03   3.295235889981e-03   4.931215174796e-02  -1.507076673804e-01  -1.243066336189e-01  -2.761289719432e-02   5.236149154039e-04   1.520530165716e-02   4.138367892368e-02   4.956485091945e-02  -2.120127205096e-01  -1.630625483252e-01  -3.548052810073e-02  -5.939219869187e-04  -4.542653383376e-02  -1.298260868234e-01   2.404860615626e-02   1.915963426737e-01   1.636096839273e-01   3.673222745586e-02  -1.254618299794e-02   4.913423018691e-02   1.962436343551e-01  -1.189409755244e-01  -1.169938939861e-01  -1.343082826626e-01  -3.290346404176e-02   6.077609224777e-02   3.673922720604e-02  -1.363945127962e-01   1.391226250186e-01   4.544138438476e-02   8.389037199758e-02   2.335825589534e-02  -1.300793624173e-01  -1.698803748300e-01  -2.017368770600e-02  -7.109251420646e-02  -1.567288809860e-02  -4.292166781976e-02  -1.483343160795e-02   1.387911288873e-01   2.092402409701e-01   1.167612642726e-01  -4.013915814738e-04   9.099200248049e-03   1.574432829553e-02   7.313704261393e-03  -5.787862795778e-02  -9.314047772269e-02  -6.370526052454e-02   1.203591759703e-02  -5.269247616873e-03  -4.865983902872e-03  -2.543840604820e-03  -5.787862795779e-02  -9.314047772269e-02  -6.370526052454e-02   1.203591759705e-02  -5.269247616892e-03  -4.865983902879e-03  -2.543840604821e-03  -1.387911288873e-01  -2.092402409700e-01  -1.167612642726e-01   4.013915814976e-04  -9.099200248064e-03  -1.574432829553e-02  -7.313704261393e-03   1.300793624173e-01   1.698803748300e-01   2.017368770599e-02   7.109251420646e-02   1.567288809860e-02   4.292166781975e-02   1.483343160794e-02   6.077609224776e-02   3.673922720603e-02  -1.363945127962e-01   1.391226250187e-01   4.544138438473e-02   8.389037199755e-02   2.335825589533e-02   1.254618299794e-02  -4.913423018691e-02  -1.962436343550e-01   1.189409755244e-01   1.169938939860e-01   1.343082826626e-01   3.290346404175e-02  -5.939219869118e-04  -4.542653383375e-02  -1.298260868234e-01   2.404860615627e-02   1.915963426738e-01   1.636096839273e-01   3.673222745587e-02   5.236149154038e-04   1.520530165716e-02   4.138367892368e-02   4.956485091944e-02  -2.120127205096e-01  -1.630625483252e-01  -3.548052810073e-02   1.457260871522e-05   1.906831993437e-03   3.295235889975e-03   4.931215174796e-02  -1.507076673804e-01  -1.243066336188e-01  -2.761289719432e-02  -4.777448685474e-07   4.345351188357e-05  -8.848208014062e-04   1.806217649406e-02  -6.422596994013e-02  -6.871264449927e-02  -1.856022395361e-02
  2.683657804568e-06   2.022171686776e-04   3.942825086858e-03  -1.920979653477e-02   3.587946279987e-02   2.400030737565e-02   4.388382025069e-03   6.132258485201e-05   2.633714674233e-03   2.708544505542e-02  -7.516816050136e-02   8.419667528903e-02   3.462670872577e-02   3.803401630319e-03   7.393192736536e-05   1.288825550989e-02   7.762670187640e-02  -1.415744783848e-01   9.810388256127e-02   1.863074994962e-02  -1.434072572918e-03   2.992992143920e-03  -2.258399605889e-02  -1.146415921136e-01   1.381018942000e-01  -3.001881338679e-02   3.011607088707e-02   1.142229715418e-02  -2.178966856812e-02  -1.153828132875e-03   8.219149904312e-02  -3.534682684635e-02  -9.651318081927e-02  -9.194389829812e-02  -2.259823289312e-02   7.310276675404e-02   6.220774941428e-02  -1.384192777645e-02  -7.537282326524e-02   2.008105250409e-01   1.316678240384e-01   2.968782018456e-02  -1.474542878642e-01  -1.009869949934e-01   1.573269619454e-02   7.718068917965e-02  -2.153501760759e-01  -1.289215122788e-01  -2.988355335526e-02   1.888243467219e-01   7.408600447109e-02  -1.171132879519e-01   2.917106229200e-02   1.569773261012e-01   1.009935808570e-01   2.561572516954e-02  -1.894850175047e-01  -2.651574869205e-02   2.199931565898e-01  -1.317582310731e-01  -9.858145480917e-02  -7.735020508918e-02  -2.144915488841e-02   1.894850175048e-01   2.651574869205e-02  -2.199931565898e-01   1.317582310732e-01   9.858145480917e-02   7.735020508918e-02   2.144915488841e-02   1.888243467220e-01   7.408600447109e-02  -1.171132879520e-01   2.917106229203e-02   1.569773261012e-01   1.009935808570e-01   2.561572516955e-02  -1.474542878643e-01  -1.009869949934e-01   1.573269619455e-02   7.718068917965e-02  -2.153501760759e-01  -1.289215122788e-01  -2.988355335526e-02  -7.310276675405e-02  -6.220774941430e-02   1.384192777642e-02   7.537282326528e-02  -2.008105250410e-01  -1.316678240384e-01  -2.968782018456e-02  -2.178966856814e-02  -1.153828132891e-03   8.219149904312e-02  -3.534682684635e-02  -9.651318081930e-02  -9.194389829814e-02  -2.259823289313e-02  -2.992992143914e-03   2.258399605890e-02   1.146415921136e-01  -1.381018942000e-01   3.001881338679e-02  -3.011607088707e-02  -1.142229715418e-02  -7.393192736111e-05  -1.288825550989e-02  -7.762670187640e-02   1.415744783848e-01  -9.810388256126e-02  -1.863074994961e-02   1.434072572919e-03  -6.132258485384e-05  -2.633714674234e-03  -2.708544505542e-02   7.516816050138e-02  -8.419667528905e-02  -3.462670872578e-02  -3.803401630319e-03  -2.683657804170e-06  -2.022171686778e-04  -3.942825086860e-03   1.920979653477e-02  -3.587946279987e-02  -2.400030737565e-02  -4.388382025068e-03
 -1.483789753324e-05   1.603427800138e-04   2.527487939873e-03  -2.258345381759e-02   7.493878252342e-02   8.382820392584e-02   2.396916038922e-02   2.261333850334e-04   1.873290113183e-03   1.180598852883e-02  -5.902291050365e-02   1.528779402039e-01   1.365932547819e-01   3.360152526344e-02   3.099957488797e-03   1.585541444283e-02   2.284907968321e-02  -5.161401386734e-02   1.584960845967e-01   1.437904473166e-01   3.683539002210e-02  -1.823743253389e-02  -6.753971428681e-02  -2.593863037050e-02  -4.747689311908e-02  -5.738447640342e-02  -1.042987918128e-01  -3.212237943840e-02   5.544518374002e-02   1.604915374532e-01   2.717279675389e-02   1.736697920704e-01  -6.639628037053e-02   5.251981098182e-02   2.399199421300e-02  -9.662842633856e-02  -2.207717857570e-01  -2.950405028361e-02  -2.059613431604e-01   1.031726090444e-01  -2.473551093408e-02  -1.683509285826e-02   8.798865416831e-02   1.532124447785e-01   1.050522029686e-02   1.067343356465e-01  -1.767394468689e-02   3.985126224835e-02   1.471298798654e-02  -2.217081940568e-03   2.151106447775e-02   3.928889853010e-02   4.520993966074e-02  -1.179891146308e-01  -7.461108355234e-02  -1.463772775361e-02  -7.844524696074e-02  -1.643123758820e-01  -8.443712571873e-02  -1.475382438526e-01   2.113058822145e-01   9.981640522214e-02   1.478833576122e-02   7.844524696075e-02   1.643123758820e-01   8.443712571869e-02   1.475382438526e-01  -2.113058822146e-01  -9.981640522215e-02  -1.478833576122e-02  -2.217081940556e-03   2.151106447771e-02   3.928889853002e-02   4.520993966077e-02  -1.179891146307e-01  -7.461108355232e-02  -1.463772775361e-02   8.798865416825e-02   1.532124447785e-01   1.050522029689e-02   1.067343356465e-01  -1.767394468697e-02   3.985126224827e-02   1.471298798652e-02   9.662842633852e-02   2.207717857570e-01   2.950405028362e-02   2.059613431604e-01  -1.031726090445e-01   2.473551093399e-02   1.683509285824e-02   5.544518374001e-02   1.604915374532e-01   2.717279675389e-02   1.736697920704e-01  -6.639628037057e-02   5.251981098178e-02   2.399199421299e-02   1.823743253388e-02   6.753971428680e-02   2.593863037052e-02   4.747689311906e-02   5.738447640340e-02   1.042987918127e-01   3.212237943839e-02  -3.099957488794e-03  -1.585541444282e-02  -2.284907968323e-02   5.161401386739e-02  -1.584960845967e-01  -1.437904473166e-01  -3.683539002210e-02  -2.261333850346e-04  -1.873290113187e-03  -1.180598852885e-02   5.902291050369e-02  -1.528779402039e-01  -1.365932547819e-01  -3.360152526344e-02   1.483789753388e-05  -1.603427800127e-04  -2.527487939873e-03   2.258345381759e-02  -7.493878252343e-02  -8.382820392584e-02  -2.396916038922e-02
