  1.143337046448e-02  -4.660240849152e-02  -1.264121970295e-01  -2.608243736238e-01  -4.269213333806e-01   5.548570771143e-01   5.491124590452e-01   3.493356588305e-01
 -1.027212847930e-01   2.831434566170e-01   4.815601971808e-01   5.414090733001e-01   3.398962279222e-01   5.750732465182e-02   3.768977973194e-01   3.512344298275e-01
  3.510664675746e-01  -5.618024019519e-01  -3.937977704430e-01   8.961731533482e-02   4.146512028984e-01  -2.268604430845e-01   2.241873728909e-01   3.526488202543e-01
  6.158499455496e-01  -3.135137980809e-01   3.184976427029e-01   3.551004877274e-01  -1.787897307203e-01   3.630127527298e-01  -7.830660734369e-02  -3.535885843444e-01
  6.053193678903e-01   3.432968537366e-01   2.934372779297e-01  -3.723131266405e-01  -1.560817769411e-01  -3.695023543018e-01  -6.631650735646e-02   3.545727607251e-01
 -3.337308074528e-01  -5.581220295441e-01   4.162782201480e-01   6.101201696436e-02  -4.104788682723e-01  -2.432334086346e-01  -2.149971716079e-01   3.552947358706e-01
  9.438745239987e-02   2.693996669716e-01  -4.713116100241e-01   5.471036923228e-01  -3.595551982088e-01   3.968505755602e-02  -3.736965521504e-01   3.557439907111e-01
 -1.010026954341e-02  -4.261511304084e-02   1.186367317837e-01  -2.511120491811e-01   4.197296493249e-01   5.552596037915e-01  -5.565616576294e-01   3.559535313143e-01
