  1.638855811492e-02  -6.844225647740e-02  -1.847275322726e-01   3.673060987076e-01   5.506976467481e-01   6.014476565041e-01   4.012503703621e-01
 -1.394022579418e-01   3.686244163975e-01   5.630171749212e-01  -4.949053200154e-01  -9.496211687280e-02   3.460725491587e-01   3.924021179330e-01
  4.362093608428e-01  -5.901213606325e-01  -2.162257204112e-01  -3.357874805298e-01  -3.669596871598e-01   1.389541918094e-01   3.847124894888e-01
  6.708013531484e-01  -1.138853626695e-01   4.667046152741e-01  -8.939060437298e-02   4.085451013445e-01   4.435384191411e-02  -3.773266855001e-01
 -5.406717300509e-01  -5.243114175003e-01   1.216844897966e-02  -4.198665002819e-01   2.705293035951e-01   2.145541048284e-01  -3.702919126725e-01
  2.159829052146e-01   4.593043339332e-01  -5.669914858994e-01  -3.782640425005e-01  -3.815445419271e-02   3.803166712574e-01  -3.629481364368e-01
  3.272351982836e-02   1.111560496227e-01  -2.503861482705e-01  -4.243105913528e-01   5.581253621846e-01  -5.536648283534e-01   3.546718774207e-01
