 -5.120273402190e-02   1.695244391145e-01  -3.609258104239e-01  -5.528940102106e-01   6.059555215300e-01  -4.068149743336e-01
  2.992531504965e-01  -5.631251894058e-01   5.391258419951e-01   1.275474663004e-01   3.465127647925e-01  -4.078497850236e-01
  6.401520648858e-01  -3.916743961990e-01  -2.823672471884e-01  -4.209273854952e-01  -1.143952831066e-01   4.084104482540e-01
 -6.382972389838e-01  -3.958806686999e-01   2.785061784767e-01  -4.228156427066e-01   1.113633724211e-01   4.087964908990e-01
  2.967477196862e-01   5.619399292095e-01   5.411487987650e-01  -1.315343628253e-01   3.446972218807e-01   4.089068610823e-01
 -5.048357491115e-02  -1.680614919350e-01  -3.590778602528e-01   5.520739417257e-01   6.069946898260e-01   4.087072831007e-01
