  4.047872033559e-06  -3.766278484604e-05  -1.277425840359e-04   2.043118225223e-04  -1.552659394733e-04   4.521274500039e-05   9.710485579296e-05  -7.665952382378e-04  -2.214988591837e-03   3.004807892434e-03  -1.925227874728e-03   4.625631672127e-04   7.688198873887e-04  -5.451265644812e-03  -1.415169645001e-02   1.720058177982e-02  -9.815830383080e-03   2.074209285857e-03  -3.106093740578e-03   2.043808861341e-02   4.917092202381e-02  -5.521214780580e-02   2.898617617679e-02  -5.589895588992e-03   7.736726206771e-03  -4.834074490540e-02  -1.101716096318e-01   1.167448810145e-01  -5.765748404760e-02   1.041107418232e-02  -1.330132225857e-02   8.043500379611e-02   1.769025162085e-01  -1.797741746143e-01   8.486006324429e-02  -1.461550029243e-02   1.722805228099e-02  -1.026773897218e-01  -2.222422554801e-01   2.192124235152e-01  -9.981406625204e-02   1.659655590733e-02  -1.829692337699e-02   1.094387574900e-01   2.388568368503e-01  -2.307604980062e-01   1.014408371089e-01  -1.639319096569e-02   1.773789403765e-02  -1.074645944184e-01  -2.397363716730e-01   2.291450090906e-01  -9.765813344880e-02   1.547851201517e-02  -1.773789403765e-02   1.074645944184e-01   2.397363716730e-01  -2.291450090906e-01   9.765813344881e-02  -1.547851201518e-02  -1.829692337699e-02   1.094387574900e-01   2.388568368503e-01  -2.307604980062e-01   1.014408371089e-01  -1.639319096569e-02   1.722805228099e-02  -1.026773897218e-01  -2.222422554801e-01   2.192124235152e-01  -9.981406625203e-02   1.659655590733e-02   1.330132225857e-02  -8.043500379611e-02  -1.769025162085e-01   1.797741746143e-01  -8.486006324429e-02   1.461550029243e-02   7.736726206773e-03  -4.834074490541e-02  -1.101716096318e-01   1.167448810145e-01  -5.765748404760e-02   1.041107418232e-02   3.106093740576e-03  -2.043808861341e-02  -4.917092202380e-02   5.521214780579e-02  -2.898617617678e-02   5.589895588990e-03  -7.688198873893e-04   5.451265644814e-03   1.415169645001e-02  -1.720058177982e-02   9.815830383081e-03  -2.074209285858e-03  -9.710485579317e-05   7.665952382355e-04   2.214988591832e-03  -3.004807892430e-03   1.925227874727e-03  -4.625631672117e-04  -4.047872033698e-06   3.766278484622e-05   1.277425840363e-04  -2.043118225228e-04   1.552659394732e-04  -4.521274500135e-05
  7.248287539008e-06  -7.062941865300e-05  -2.487067422691e-04   4.087297895435e-04  -3.173738042938e-04   9.511668747581e-05   1.770896385396e-04  -1.426919066882e-03  -4.208719186101e-03   5.837052045561e-03  -3.831057015971e-03   9.457395488173e-04   1.340462612637e-03  -9.704631857682e-03  -2.573514147211e-02   3.199857775940e-02  -1.871467371774e-02   4.067339365493e-03  -5.117966990803e-03   3.435337676688e-02   8.439545763466e-02  -9.698969704802e-02   5.223856245653e-02  -1.037497806059e-02   1.176002794526e-02  -7.484401963318e-02  -1.740662529823e-01   1.889228657204e-01  -9.587010584541e-02   1.786677648635e-02  -1.789192399106e-02   1.098691012302e-01   2.461277842277e-01  -2.564503674789e-01   1.247249209595e-01  -2.225330693396e-02   1.891459084213e-02  -1.137908175767e-01  -2.496971807103e-01   2.528953354416e-01  -1.192583002375e-01   2.067675114717e-02  -1.365392600718e-02   8.160413811101e-02   1.788339867626e-01  -1.776928320922e-01   8.164550818174e-02  -1.389801793609e-02   4.798535249699e-03  -2.874899179537e-02  -6.371185285710e-02   6.269280046112e-02  -2.820226909563e-02   4.754255059177e-03   4.798535249703e-03  -2.874899179539e-02  -6.371185285714e-02   6.269280046117e-02  -2.820226909565e-02   4.754255059181e-03   1.365392600718e-02  -8.160413811102e-02  -1.788339867626e-01   1.776928320922e-01  -8.164550818174e-02   1.389801793609e-02  -1.891459084213e-02   1.137908175767e-01   2.496971807103e-01  -2.528953354416e-01   1.192583002375e-01  -2.067675114717e-02  -1.789192399106e-02   1.098691012302e-01   2.461277842277e-01  -2.564503674789e-01   1.247249209595e-01  -2.225330693396e-02  -1.176002794526e-02   7.484401963317e-02   1.740662529823e-01  -1.889228657204e-01   9.587010584539e-02  -1.786677648635e-02  -5.117966990804e-03   3.435337676689e-02   8.439545763468e-02  -9.698969704804e-02   5.223856245654e-02  -1.037497806059e-02   1.340462612637e-03  -9.704631857682e-03  -2.573514147211e-02   3.199857775940e-02  -1.871467371774e-02   4.067339365493e-03   1.770896385387e-04  -1.426919066878e-03  -4.208719186089e-03   5.837052045549e-03  -3.831057015965e-03   9.457395488162e-04   7.248287539496e-06  -7.062941865632e-05  -2.487067422770e-04   4.087297895528e-04  -3.173738042992e-04   9.511668747691e-05
 -6.081215878812e-06   1.628670502787e-06  -1.608370799273e-04   5.195859723744e-04  -6.037609683631e-04   2.451101021989e-04  -1.658526515067e-04   2.124076732120e-04  -2.240000694997e-03   6.854071223167e-03  -6.947200535773e-03   2.370963322943e-03  -1.466609037552e-03   2.721072783668e-03  -1.086338213910e-02   3.471923989361e-02  -3.267644542220e-02   1.001994218308e-02   6.595204878624e-03  -1.508549770272e-02   2.479445030465e-02  -9.576027322158e-02   8.771166583671e-02  -2.522896948413e-02  -1.825740443652e-02   4.836105628837e-02  -2.348134363757e-02   1.656665943346e-01  -1.550353036140e-01   4.333552351006e-02   3.482780286770e-02  -1.034443012904e-01  -1.907907180200e-02  -1.921109097752e-01   1.962706849758e-01  -5.517932771437e-02  -4.981465294325e-02   1.624674530509e-01   9.931133884709e-02   1.521151627335e-01  -1.903843474759e-01   5.587775507205e-02   5.763457513632e-02  -2.024628771311e-01  -1.812275653789e-01  -7.909798219808e-02   1.542282322754e-01  -4.901371651439e-02  -5.897311088878e-02   2.169594271993e-01   2.292452748943e-01   2.660860858133e-02  -1.233047633442e-01   4.252838605535e-02   5.897311088878e-02  -2.169594271993e-01  -2.292452748943e-01  -2.660860858134e-02   1.233047633442e-01  -4.252838605535e-02   5.763457513632e-02  -2.024628771311e-01  -1.812275653789e-01  -7.909798219812e-02   1.542282322754e-01  -4.901371651440e-02  -4.981465294324e-02   1.624674530509e-01   9.931133884706e-02   1.521151627335e-01  -1.903843474758e-01   5.587775507204e-02  -3.482780286769e-02   1.034443012904e-01   1.907907180198e-02   1.921109097752e-01  -1.962706849758e-01   5.517932771436e-02  -1.825740443652e-02   4.836105628837e-02  -2.348134363756e-02   1.656665943346e-01  -1.550353036140e-01   4.333552351006e-02  -6.595204878620e-03   1.508549770271e-02  -2.479445030466e-02   9.576027322158e-02  -8.771166583670e-02   2.522896948413e-02   1.466609037553e-03  -2.721072783674e-03   1.086338213909e-02  -3.471923989360e-02   3.267644542219e-02  -1.001994218307e-02   1.658526515059e-04  -2.124076732081e-04   2.240000695002e-03  -6.854071223167e-03   6.947200535771e-03  -2.370963322942e-03   6.081215878928e-06  -1.628670503293e-06   1.608370799264e-04  -5.195859723738e-04   6.037609683633e-04  -2.451101021990e-04
 -2.064250990499e-05   1.698028414359e-04   5.152266426821e-04  -7.392166285478e-04   5.026872685438e-04  -1.279215371727e-04  -4.545440203121e-04   3.139476108271e-03   8.028074925143e-03  -9.631439509234e-03   5.397954123299e-03  -1.100207320327e-03  -3.294647723320e-03   2.004470131891e-02   4.509634277559e-02  -4.728309887900e-02   2.285445933605e-02  -3.897456681945e-03   1.186115376453e-02  -6.506434396546e-02  -1.313140861225e-01   1.221347765166e-01  -5.130832295522e-02   7.229932233336e-03  -2.526911209102e-02   1.255843858563e-01   2.267114513861e-01  -1.838948245716e-01   6.393291179968e-02  -6.247484832568e-03   3.488071798437e-02  -1.538700120022e-01  -2.370569726728e-01   1.491673503478e-01  -2.857499670645e-02  -3.073842277621e-03  -3.289456776876e-02   1.182455554847e-01   1.206596322876e-01  -6.105108842702e-04  -5.175346136451e-02   1.848248328132e-02   2.230720406141e-02  -4.541166423216e-02   5.266645665275e-02  -1.820914967899e-01   1.359667682237e-01  -3.274970012357e-02  -1.336935620050e-02  -8.291605344732e-03  -1.720769334726e-01   2.990442040176e-01  -1.839750059826e-01   4.024203852205e-02   1.336935620050e-02   8.291605344723e-03   1.720769334726e-01  -2.990442040176e-01   1.839750059826e-01  -4.024203852205e-02   2.230720406142e-02  -4.541166423220e-02   5.266645665267e-02  -1.820914967898e-01   1.359667682237e-01  -3.274970012356e-02  -3.289456776877e-02   1.182455554847e-01   1.206596322876e-01  -6.105108842711e-04  -5.175346136451e-02   1.848248328132e-02  -3.488071798438e-02   1.538700120022e-01   2.370569726728e-01  -1.491673503478e-01   2.857499670645e-02   3.073842277621e-03  -2.526911209103e-02   1.255843858563e-01   2.267114513861e-01  -1.838948245716e-01   6.393291179967e-02  -6.247484832566e-03  -1.186115376453e-02   6.506434396547e-02   1.313140861226e-01  -1.221347765166e-01   5.130832295523e-02  -7.229932233339e-03   3.294647723320e-03  -2.004470131891e-02  -4.509634277558e-02   4.728309887898e-02  -2.285445933604e-02   3.897456681943e-03   4.545440203119e-04  -3.139476108272e-03  -8.028074925148e-03   9.631439509242e-03  -5.397954123305e-03   1.100207320328e-03   2.064250990488e-05  -1.698028414353e-04  -5.152266426810e-04   7.392166285464e-04  -5.026872685423e-04   1.279215371729e-04
  2.146402183732e-05  -1.041455381943e-04  -4.522482256329e-05  -4.409435266595e-04   7.556895563978e-04  -3.656932542662e-04   5.401221645376e-04  -2.271191530636e-03  -1.245316978485e-03  -5.606211543182e-03   8.637767633203e-03  -3.508772306565e-03   4.189524911500e-03  -1.627930924999e-02  -1.006628181880e-02  -2.744094412084e-02   4.016216487096e-02  -1.462904551538e-02  -1.636579282128e-02   6.040775775643e-02   4.062711764615e-02   7.373601102005e-02  -1.067190801255e-01   3.621607422115e-02   3.840756720375e-02  -1.373323494500e-01  -9.879850807813e-02  -1.259729053575e-01   1.863508071668e-01  -6.057729583576e-02  -5.956936836503e-02   2.093349896847e-01   1.596275022676e-01   1.482384882908e-01  -2.306521168018e-01   7.338474469954e-02   6.405239500919e-02  -2.236236156085e-01  -1.799051475655e-01  -1.257833885188e-01   2.102005734847e-01  -6.654163135529e-02  -4.688251394237e-02   1.638593995472e-01   1.387998338652e-01   7.682210118721e-02  -1.380632226228e-01   4.394382844941e-02   1.661880795521e-02  -5.833384719411e-02  -5.139536091926e-02  -2.474259080795e-02   4.647587080175e-02  -1.490601179050e-02   1.661880795523e-02  -5.833384719417e-02  -5.139536091931e-02  -2.474259080796e-02   4.647587080178e-02  -1.490601179052e-02   4.688251394238e-02  -1.638593995472e-01  -1.387998338652e-01  -7.682210118722e-02   1.380632226228e-01  -4.394382844942e-02  -6.405239500920e-02   2.236236156085e-01   1.799051475655e-01   1.257833885189e-01  -2.102005734847e-01   6.654163135529e-02  -5.956936836503e-02   2.093349896847e-01   1.596275022676e-01   1.482384882908e-01  -2.306521168018e-01   7.338474469954e-02  -3.840756720374e-02   1.373323494500e-01   9.879850807810e-02   1.259729053575e-01  -1.863508071667e-01   6.057729583575e-02  -1.636579282128e-02   6.040775775644e-02   4.062711764615e-02   7.373601102007e-02  -1.067190801255e-01   3.621607422116e-02   4.189524911500e-03  -1.627930924999e-02  -1.006628181880e-02  -2.744094412085e-02   4.016216487096e-02  -1.462904551538e-02   5.401221645356e-04  -2.271191530628e-03  -1.245316978478e-03  -5.606211543175e-03   8.637767633190e-03  -3.508772306560e-03   2.146402183890e-05  -1.041455382003e-04  -4.522482256834e-05  -4.409435266650e-04   7.556895564071e-04  -3.656932542698e-04
  3.472782355374e-05  -3.184185844998e-04  -1.093739148204e-03   1.833637723798e-03  -1.507033525927e-03   4.862176614445e-04   6.872671195610e-04  -5.271762074584e-03  -1.539492600881e-02   2.176541020736e-02  -1.494613996825e-02   3.980712007574e-03   4.399228171941e-03  -2.947416771822e-02  -7.579886775456e-02   9.480307143252e-02  -5.764278695402e-02   1.349248298265e-02  -1.336615062573e-02   7.938532533482e-02   1.827464106005e-01  -2.063692619086e-01   1.141223115968e-01  -2.436799986089e-02   2.211203060539e-02  -1.136848577589e-01  -2.289278092044e-01   2.303616144382e-01  -1.163087305641e-01   2.324472065671e-02  -1.978899536307e-02   7.476069934783e-02   1.021644002427e-01  -6.648586323450e-02   2.360039025238e-02  -4.444226579626e-03   6.453568557096e-03   1.693102289161e-02   1.186549383628e-01  -1.741510310602e-01   9.761908381436e-02  -1.822736793057e-02   4.228327435658e-03  -6.977316648449e-02  -2.201334185157e-01   2.652124160560e-01  -1.365249517279e-01   2.498533237482e-02  -3.351288871307e-03   3.669327221582e-02   1.068682236573e-01  -1.233477519369e-01   6.143303302206e-02  -1.114097621526e-02  -3.351288871122e-03   3.669327221546e-02   1.068682236573e-01  -1.233477519371e-01   6.143303302198e-02  -1.114097621516e-02  -4.228327435486e-03   6.977316648419e-02   2.201334185158e-01  -2.652124160562e-01   1.365249517277e-01  -2.498533237469e-02  -6.453568557234e-03  -1.693102289141e-02  -1.186549383629e-01   1.741510310602e-01  -9.761908381409e-02   1.822736793040e-02  -1.978899536315e-02   7.476069934789e-02   1.021644002425e-01  -6.648586323447e-02   2.360039025270e-02  -4.444226579801e-03  -2.211203060543e-02   1.136848577589e-01   2.289278092042e-01  -2.303616144382e-01   1.163087305643e-01  -2.324472065686e-02  -1.336615062574e-02   7.938532533481e-02   1.827464106004e-01  -2.063692619086e-01   1.141223115970e-01  -2.436799986099e-02   4.399228171943e-03  -2.947416771821e-02  -7.579886775453e-02   9.480307143254e-02  -5.764278695409e-02   1.349248298269e-02   6.872671195604e-04  -5.271762074580e-03  -1.539492600880e-02   2.176541020736e-02  -1.494613996826e-02   3.980712007583e-03   3.472782355416e-05  -3.184185845012e-04  -1.093739148207e-03   1.833637723801e-03  -1.507033525931e-03   4.862176614460e-04
  4.593350222988e-06   5.649578757078e-05   1.813903059420e-04   2.222129223838e-04  -9.575621085223e-04   6.799931428334e-04   1.949545537336e-04   8.804686718117e-04   3.094678929619e-03   2.144967184323e-03  -1.031392530358e-02   6.315569485494e-03   2.084034091673e-03   4.183506456772e-03   1.882899462448e-02   7.057405844270e-03  -4.544426730663e-02   2.569041914453e-02  -1.075140245299e-02  -6.479200882054e-03  -5.940044100390e-02  -8.375173690857e-03   1.137905713420e-01  -6.222766379920e-02   3.325462014045e-02  -1.019311776683e-02   1.129271005046e-01  -8.138960351173e-03  -1.859182876105e-01   1.025441593823e-01  -6.952395834276e-02   6.540808568241e-02  -1.380195065118e-01   4.583090565638e-02   2.138999977417e-01  -1.246044093422e-01   1.070486373993e-01  -1.496028316693e-01   1.084498279781e-01  -8.819200661800e-02  -1.825865610447e-01   1.194158155767e-01  -1.306912151800e-01   2.240360245236e-01  -4.771601845006e-02   1.170870943722e-01   1.233785687748e-01  -9.833052650567e-02   1.377161005494e-01  -2.600679222846e-01   2.727551775730e-03  -1.290288874152e-01  -8.075125789095e-02   8.095443800207e-02  -1.377161005494e-01   2.600679222847e-01  -2.727551775613e-03   1.290288874151e-01   8.075125789103e-02  -8.095443800209e-02  -1.306912151800e-01   2.240360245236e-01  -4.771601844984e-02   1.170870943718e-01   1.233785687750e-01  -9.833052650572e-02   1.070486373993e-01  -1.496028316693e-01   1.084498279780e-01  -8.819200661779e-02  -1.825865610448e-01   1.194158155767e-01   6.952395834272e-02  -6.540808568230e-02   1.380195065119e-01  -4.583090565645e-02  -2.138999977417e-01   1.246044093422e-01   3.325462014043e-02  -1.019311776670e-02   1.129271005048e-01  -8.138960351434e-03  -1.859182876103e-01   1.025441593823e-01   1.075140245297e-02   6.479200882162e-03   5.940044100412e-02   8.375173690633e-03  -1.137905713418e-01   6.222766379917e-02  -2.084034091672e-03  -4.183506456798e-03  -1.882899462456e-02  -7.057405844159e-03   4.544426730656e-02  -2.569041914451e-02  -1.949545537308e-04  -8.804686718230e-04  -3.094678929637e-03  -2.144967184301e-03   1.031392530356e-02  -6.315569485489e-03  -4.593350223253e-06  -5.649578757045e-05  -1.813903059430e-04  -2.222129223810e-04   9.575621085201e-04  -6.799931428327e-04
 -5.657712874742e-05   2.464906190617e-04   1.074330648640e-04   8.217160788882e-04  -1.324808015587e-03   5.907368107553e-04  -1.254936060409e-03   4.740838957970e-03   2.378126480951e-03   9.658483437185e-03  -1.364272230956e-02   5.015620839603e-03  -9.141204067538e-03   3.121143298486e-02   1.678362635368e-02   4.293303447034e-02  -5.583643132634e-02   1.784190502785e-02   3.274593361139e-02  -1.030438916148e-01  -5.685421927476e-02  -1.010371081098e-01   1.229737072002e-01  -3.457493247828e-02  -6.832296100539e-02   1.981655431527e-01   1.066733233235e-01   1.412706400737e-01  -1.566762461053e-01   3.668405331547e-02   8.951804592317e-02  -2.312989435674e-01  -1.066970048024e-01  -1.165579887831e-01   9.488160915340e-02  -8.790252662124e-03  -7.423579740162e-02   1.452858794973e-01   1.609134912701e-02   3.740185670308e-02   4.883429035614e-02  -4.134645334855e-02   3.460512332776e-02   6.562803763111e-03   1.244205325230e-01   4.213495438397e-02  -1.938524905942e-01   8.867233250290e-02  -3.940969525011e-03  -1.143829729363e-01  -2.252207365601e-01  -8.472374643588e-02   2.730870842658e-01  -1.139211094408e-01   3.940969525012e-03   1.143829729363e-01   2.252207365601e-01   8.472374643587e-02  -2.730870842658e-01   1.139211094408e-01   3.460512332778e-02   6.562803763064e-03   1.244205325229e-01   4.213495438390e-02  -1.938524905941e-01   8.867233250287e-02  -7.423579740162e-02   1.452858794973e-01   1.609134912701e-02   3.740185670310e-02   4.883429035611e-02  -4.134645334854e-02  -8.951804592317e-02   2.312989435674e-01   1.066970048024e-01   1.165579887831e-01  -9.488160915342e-02   8.790252662135e-03  -6.832296100540e-02   1.981655431527e-01   1.066733233236e-01   1.412706400736e-01  -1.566762461053e-01   3.668405331547e-02  -3.274593361139e-02   1.030438916148e-01   5.685421927480e-02   1.010371081098e-01  -1.229737072002e-01   3.457493247829e-02   9.141204067536e-03  -3.121143298485e-02  -1.678362635368e-02  -4.293303447032e-02   5.583643132632e-02  -1.784190502784e-02   1.254936060409e-03  -4.740838957974e-03  -2.378126480959e-03  -9.658483437187e-03   1.364272230957e-02  -5.015620839606e-03   5.657712874693e-05  -2.464906190607e-04  -1.074330648631e-04  -8.217160788873e-04   1.324808015585e-03  -5.907368107548e-04
 -3.634621449723e-05   4.170050275351e-05  -2.542695140352e-04   1.200669008058e-04   8.755013921392e-04  -8.610956169620e-04  -1.012681414943e-03   1.266331083471e-03  -3.838791225527e-03   2.294209258080e-03   9.364237273243e-03  -7.979643356114e-03  -8.204225039731e-03   1.094225203365e-02  -2.074070160160e-02   1.454884876785e-02   4.113079638338e-02  -3.233498973420e-02   3.319483341182e-02  -4.719498133682e-02   5.810473309356e-02  -4.754494320770e-02  -1.038581677509e-01   7.810077677214e-02  -8.037652544312e-02   1.213848120218e-01  -9.756929205201e-02   9.525188407546e-02   1.734508492485e-01  -1.279006902593e-01   1.282180290073e-01  -2.047200320419e-01   1.050302598402e-01  -1.283046647508e-01  -2.069040931206e-01   1.522292190194e-01  -1.412206974879e-01   2.367515586052e-01  -7.434269147556e-02   1.224204257798e-01   1.832688397683e-01  -1.361093489767e-01   1.052369918290e-01  -1.832842787931e-01   3.439941583492e-02  -8.248772307577e-02  -1.179854001379e-01   8.897340504102e-02  -3.766584387446e-02   6.709596171914e-02  -8.452506096523e-03   2.827216281803e-02   3.927580803986e-02  -3.001032073933e-02  -3.766584387448e-02   6.709596171917e-02  -8.452506096537e-03   2.827216281805e-02   3.927580803990e-02  -3.001032073936e-02  -1.052369918290e-01   1.832842787931e-01  -3.439941583492e-02   8.248772307577e-02   1.179854001379e-01  -8.897340504102e-02   1.412206974879e-01  -2.367515586052e-01   7.434269147556e-02  -1.224204257798e-01  -1.832688397683e-01   1.361093489767e-01   1.282180290073e-01  -2.047200320419e-01   1.050302598402e-01  -1.283046647508e-01  -2.069040931206e-01   1.522292190194e-01   8.037652544310e-02  -1.213848120218e-01   9.756929205199e-02  -9.525188407544e-02  -1.734508492485e-01   1.279006902593e-01   3.319483341183e-02  -4.719498133683e-02   5.810473309357e-02  -4.754494320771e-02  -1.038581677509e-01   7.810077677215e-02  -8.204225039731e-03   1.094225203365e-02  -2.074070160160e-02   1.454884876785e-02   4.113079638338e-02  -3.233498973420e-02  -1.012681414938e-03   1.266331083463e-03  -3.838791225522e-03   2.294209258075e-03   9.364237273231e-03  -7.979643356104e-03  -3.634621450063e-05   4.170050275954e-05  -2.542695140386e-04   1.200669008102e-04   8.755013921487e-04  -8.610956169697e-04
  1.851215882871e-05  -2.567046017185e-04  -4.829928427471e-04   7.022961256223e-04  -1.587388871629e-03   1.545737058872e-03   3.247415020030e-04  -4.235358615917e-03  -6.512582822038e-03   6.280276272276e-03  -1.470522880283e-02   1.329492270321e-02   1.116375427710e-03  -2.335351328795e-02  -3.002976109285e-02   1.605827989898e-02  -5.306587531913e-02   4.980686614272e-02   2.513947903413e-03   6.203348156093e-02   6.799550604973e-02   9.698119318717e-04   1.004317427174e-01  -1.102823717633e-01  -2.570589510378e-02  -8.685021037929e-02  -8.610211738172e-02  -8.264008134149e-02  -1.071272321183e-01   1.651255440106e-01   7.954185410709e-02   5.153893312357e-02   7.217625144954e-02   1.870780357461e-01   5.880034446651e-02  -1.826897330382e-01  -1.483427034046e-01   3.337191487758e-02  -7.573428109470e-02  -2.067914038062e-01  -7.035319129226e-03   1.626538254276e-01   1.994107105181e-01  -1.079541797091e-01   1.326540624677e-01   1.139057087405e-01  -3.109336373948e-03  -1.299619730059e-01  -2.187168705988e-01   1.395632808043e-01  -1.957296647663e-01  -1.165586012980e-02  -1.086671787860e-02   1.080053150585e-01   2.187168705988e-01  -1.395632808043e-01   1.957296647664e-01   1.165586012983e-02   1.086671787852e-02  -1.080053150585e-01   1.994107105181e-01  -1.079541797089e-01   1.326540624679e-01   1.139057087406e-01  -3.109336374107e-03  -1.299619730058e-01  -1.483427034046e-01   3.337191487752e-02  -7.573428109479e-02  -2.067914038062e-01  -7.035319129080e-03   1.626538254275e-01  -7.954185410712e-02  -5.153893312348e-02  -7.217625144946e-02  -1.870780357461e-01  -5.880034446652e-02   1.826897330382e-01  -2.570589510385e-02  -8.685021037912e-02  -8.610211738159e-02  -8.264008134141e-02  -1.071272321184e-01   1.651255440107e-01  -2.513947903433e-03  -6.203348156082e-02  -6.799550604963e-02  -9.698119317653e-04  -1.004317427175e-01   1.102823717633e-01  -1.116375427692e-03   2.335351328790e-02   3.002976109282e-02  -1.605827989904e-02   5.306587531921e-02  -4.980686614276e-02  -3.247415020052e-04   4.235358615913e-03   6.512582822030e-03  -6.280276272291e-03   1.470522880286e-02  -1.329492270322e-02  -1.851215882812e-05   2.567046017175e-04   4.829928427476e-04  -7.022961256244e-04   1.587388871632e-03  -1.545737058873e-03
